Gene_Name,Pseudogene_ID
HBB7VFP1,ENSSG333953394
FGFR5912,ENSSG467596187
MAPKRLU2,ENSSG649543401
SOXCP2,ENSSG777628570
SOX8AA1,ENSSG816219264
AKTAVC,ENSSG535271888
MAPK6QWA1,ENSSG831753211
HLA8TP1,ENSSG592815155
AKTWS2B,ENSSG781702199
LINCKZL,ENSSG720470498
TPJRK1,ENSSG423413761
FGFRAUH2,ENSSG140294590
SOXI8L,ENSSG923276744
CDK2UB,ENSSG373866229
MYCIZLP2,ENSSG093913224
STATA82P2,ENSSG540831621
EGFRGD3,ENSSG563584184
MAPKKQC,ENSSG359155457
JAKMW6P1,ENSSG392863924
MAPKX0PA1,ENSSG627952828
MYCYR2,ENSSG358808837
CDK0QB,ENSSG370463414
JAKS7GA1,ENSSG761375989
CDK4N1,ENSSG342316290
TPXQ82,ENSSG332673839
TPWCA1,ENSSG257041403
TPZ6WC,ENSSG675162077
BRCA06L,ENSSG794792256
JAK7U1,ENSSG986915525
STATWEL,ENSSG207122022
MAPK5G2,ENSSG035827280
AKTIDP1,ENSSG804263747
EGFR01P1,ENSSG390724431
TPSZB2,ENSSG862804504
CDKJ6QA1,ENSSG508634025
EGFRAPL,ENSSG846777182
MAPK4EP2,ENSSG496653779
CDKYJQB,ENSSG063072259
BRCA2Q81,ENSSG114959863
EGFR5XC,ENSSG550427646
FGFRYAJB,ENSSG635553948
EGFRMM2,ENSSG977299294
GATAA03,ENSSG222117470
MYCOMSP1,ENSSG457971273
HLAB71P1,ENSSG535158888
JAK7AA1,ENSSG781094946
JAKXEA1,ENSSG690868346
HBBXI2A1,ENSSG815695754
CDKMPP1,ENSSG938375558
EGFRGOIB,ENSSG795916210
HLA4AP1,ENSSG259686376
HBB56L,ENSSG984052705
AKT2B3,ENSSG885711393
FGFRMAC,ENSSG244778672
EGFRNVJC,ENSSG114486970
MAPKQZC,ENSSG360381687
TPGXVA1,ENSSG740862905
TPOUA1,ENSSG267487440
SOXSOK3,ENSSG036521171
GATAS6P1,ENSSG566072919
TPKSP1,ENSSG630090551
AKTZ6C,ENSSG520577910
SOXB6L,ENSSG937187267
SOX9R2,ENSSG277385301
MYCDXQ3,ENSSG132891067
FGFRJTZP2,ENSSG802005068
AKT2PB,ENSSG982785198
HLACCGP1,ENSSG450963861
MYCUPC,ENSSG420964186
BRCAJ8C,ENSSG308048129
TPJPU2,ENSSG686385076
TP4462,ENSSG654276586
BRCA9P3,ENSSG932852065
FGFRN8L,ENSSG717586179
SOXRCA1,ENSSG794499685
LINC317L,ENSSG839532048
TP3DB,ENSSG089705243
STAT3KN1,ENSSG511217051
FGFR717L,ENSSG335723368
CDK49B,ENSSG382046431
CDK9IO2,ENSSG637622110
EGFRJSVB,ENSSG951587479
GATAMKZC,ENSSG728783054
MAPKXX51,ENSSG350214580
LINCT4L,ENSSG528415911
HBBUME1,ENSSG169001741
JAKOP1,ENSSG913782349
EGFRM8HL,ENSSG997458968
SOXCZ3,ENSSG697588966
MAPK1CX2,ENSSG453454698
FGFRVQG2,ENSSG660851273
SOXQMWL,ENSSG712177911
BRCAY2Y1,ENSSG797110645
JAKO82A1,ENSSG400772091
SOXCIZL,ENSSG318440974
TP30B,ENSSG791748086
CDKPYXP1,ENSSG426511872
LINCSUL,ENSSG079808985
JAKSFA1,ENSSG576756162
CDK4K1,ENSSG114622598
CDKBU9L,ENSSG110821506
STATKQPP2,ENSSG262728790
MYCAHO3,ENSSG145691467
FGFR0CB,ENSSG348259503
GATAK9P2,ENSSG155474354
CDKMM91,ENSSG887690770
BRCAU92,ENSSG193245366
BRCA7OIB,ENSSG919915919
STATM34P1,ENSSG974979607
STAT314C,ENSSG012967060
TPWY1,ENSSG966587806
HBBNPC,ENSSG859752216
SOXJF0P2,ENSSG399438033
TP7X73,ENSSG267535706
AKT5QA1,ENSSG711015305
MYCGO7P1,ENSSG958472538
STATHGL1,ENSSG831411561
HLAFQ3B,ENSSG395651544
JAK2P3,ENSSG118398284
CDK0GL,ENSSG484260199
BRCAOXH2,ENSSG639789367
MYCYHAC,ENSSG580994705
TPZ613,ENSSG432501918
EGFRPXL,ENSSG236308700
AKTBGCB,ENSSG665011765
JAKA9A1,ENSSG949875555
STATI51L,ENSSG213694542
SOXODL,ENSSG076993246
MYCEKP2,ENSSG599359426
AKTS0Z2,ENSSG241065315
MYCTMW1,ENSSG794870690
GATAVNK3,ENSSG340505876
BRCAKO31,ENSSG633537553
EGFRPS2,ENSSG752575251
SOX59C,ENSSG491236242
LINCJA1,ENSSG953804201
MYCFPL3,ENSSG281538423
HLA9XSB,ENSSG029184457
SOXMEL,ENSSG419014810
GATA9L2,ENSSG171552890
JAKNIYP2,ENSSG576287491
BRCA41P1,ENSSG765400287
CDKYZBC,ENSSG657972621
GATAW62P2,ENSSG677859034
BRCADVP1,ENSSG067878250
SOXL9ZB,ENSSG932983674
MYCJNKL,ENSSG860451543
EGFRF0P2,ENSSG226139178
TP7VP1,ENSSG570151176
MYCLQC2,ENSSG495666821
BRCASJEL,ENSSG170329392
TPN41,ENSSG321846143
EGFRPG1,ENSSG638140188
GATA9BWP2,ENSSG915679996
STATQ5B,ENSSG435625106
LINCVMA1,ENSSG753066095
SOXP6P2,ENSSG662682397
SOXKF1,ENSSG286883575
HBB9C1,ENSSG862970442
HLA3XA1,ENSSG056391108
JAKPQ1,ENSSG359494164
AKTROT1,ENSSG164736029
MYCY31A1,ENSSG898645801
FGFRRK92,ENSSG020411139
LINCO4P1,ENSSG275115603
HLAHV2,ENSSG293308788
MAPKK3C2,ENSSG398909487
MAPKWNA1,ENSSG881437158
SOXF5B,ENSSG934020906
BRCA4EFC,ENSSG274995366
HLASR1,ENSSG278121965
AKT611,ENSSG615479056
BRCAZHD3,ENSSG416201756
EGFRA2P1,ENSSG588744351
BRCAB5P2,ENSSG980628423
FGFR962,ENSSG336951353
HLA90A1,ENSSG171352909
HBBT3L,ENSSG588963512
MAPK6RA1,ENSSG844123089
BRCAZOGL,ENSSG277633041
HLAPAB,ENSSG882289124
AKTBCP2,ENSSG479108897
TPOD1,ENSSG930468326
EGFRT5GP2,ENSSG002387546
BRCAXMP1,ENSSG681773167
BRCAP3A1,ENSSG724743655
STATHR4P2,ENSSG300385509
CDKHZNC,ENSSG702445022
AKTEMAB,ENSSG102875060
SOXKDC,ENSSG380948704
HBBZKB,ENSSG823609441
LINC78B,ENSSG238675279
EGFREAKA1,ENSSG107459152
MYCTUP1,ENSSG299099201
MAPKTL2,ENSSG274616319
EGFRACYP2,ENSSG010467165
MYCQS2,ENSSG603966498
LINC202,ENSSG002052749
BRCAIP92,ENSSG012384935
MYC0U3,ENSSG257287135
HLAN2AC,ENSSG101258504
SOX872,ENSSG347531129
MYCJS42,ENSSG442607933
EGFR1IB,ENSSG286799706
HLA0RL,ENSSG906172441
STATSL2,ENSSG318055780
FGFRZKC1,ENSSG834242555
MYC0AZ1,ENSSG890838867
SOXDIL,ENSSG972217717
MAPKISP2,ENSSG805567483
JAKF8C3,ENSSG551460230
SOX193,ENSSG382164076
GATA4J1A1,ENSSG191348586
GATA0GFB,ENSSG190403158
HBBYKJP2,ENSSG761810302
LINCL0A1,ENSSG784302462
HLAQNJL,ENSSG182802576
BRCA721,ENSSG695263891
STATC0S1,ENSSG730154605
BRCA0JA1,ENSSG143591592
HLA03C,ENSSG264665573
LINC0L3,ENSSG922354954
SOXZ8C,ENSSG032127910
TPKR3,ENSSG861038052
HBBZMP2,ENSSG281953877
HLATAB,ENSSG121570128
EGFR0K1,ENSSG996145412
HBBV3RL,ENSSG228653031
CDKQAL,ENSSG998664029
HLASH2,ENSSG017447382
CDKI7G2,ENSSG932654620
HLAGNB,ENSSG189608405
JAKFXP1,ENSSG004569478
HBBPDP1,ENSSG487865773
BRCAZKLP1,ENSSG995491638
BRCA4VA1,ENSSG313074765
SOXW1L,ENSSG147214905
FGFR0LPB,ENSSG025461865
HBBEBNC,ENSSG141863843
EGFR59CP1,ENSSG476966641
TPC61,ENSSG079177500
TPYGC,ENSSG228173569
CDKUIF1,ENSSG987070278
EGFROJB,ENSSG841639589
AKTQODL,ENSSG363533219
EGFRAM1,ENSSG849002039
GATAIW82,ENSSG132521197
LINCOC8B,ENSSG522286314
JAK00Z3,ENSSG519872088
JAK72C,ENSSG681154561
STATGX6L,ENSSG561733640
BRCADLC,ENSSG010437737
SOXMQA1,ENSSG357658424
HBB0XB,ENSSG104207140
JAKMIB,ENSSG867250641
STATNSB,ENSSG802841053
HBBHA1,ENSSG026265500
HBBA041,ENSSG419230521
MYCI02,ENSSG578175558
SOXJO2,ENSSG152649374
MAPKAPL1,ENSSG736996859
SOX6DL,ENSSG504993016
TPTF2,ENSSG506599144
MAPKBWB,ENSSG121209734
SOXJXL,ENSSG443534677
LINC35LP2,ENSSG602414855
CDKQDA1,ENSSG602109313
MYCSZP2,ENSSG343872814
EGFRX82,ENSSG749698588
HLAWL1,ENSSG400101541
AKTZ2C,ENSSG138693006
STAT1TC,ENSSG028341135
BRCAC2B,ENSSG639957597
LINCY9B,ENSSG108660777
MYCMLP1,ENSSG716874399
FGFROG1,ENSSG642962256
STAT9GC,ENSSG812549992
MYC1H1,ENSSG730981673
BRCAYO8P1,ENSSG336334798
TPF2QP1,ENSSG937065369
SOXQR3,ENSSG698346471
CDK2E1,ENSSG913781573
FGFRL83,ENSSG486281354
AKTN32,ENSSG794057588
SOXQLYP1,ENSSG742254671
MAPK5DC,ENSSG107302349
GATAZBL,ENSSG738801505
HLAYP6P2,ENSSG647958774
STATR753,ENSSG002141099
HBBML3,ENSSG660059350
AKT2L3,ENSSG989203055
CDKFH8P1,ENSSG077008006
HLAG2L,ENSSG198438691
JAKG5B,ENSSG801460545
LINCWHF3,ENSSG331772943
HLAQW2B,ENSSG997109184
STATPXPP1,ENSSG528786048
CDKZ1A1,ENSSG284029007
LINCQ6B,ENSSG940609256
HBBP3HP1,ENSSG591108564
AKTT9C,ENSSG985571732
FGFR3UL,ENSSG044285235
STAT81A1,ENSSG388172963
GATAYP1A1,ENSSG046991421
EGFRYQYP1,ENSSG914055227
GATA23C,ENSSG146650207
JAKVQ9C,ENSSG429770246
MAPKOZ2,ENSSG906255640
BRCA0YSA1,ENSSG481966792
JAKYFA1,ENSSG667126695
FGFRMRHP2,ENSSG072762985
STATNSP1,ENSSG347384276
LINCME1,ENSSG859609915
HBB2IQP2,ENSSG950413003
JAKRRB,ENSSG957109750
SOXKLLL,ENSSG626347863
JAKFYPA1,ENSSG905185075
FGFRYBP1,ENSSG224845096
SOXSZA1,ENSSG150770321
GATA2L1B,ENSSG772895977
EGFRP92,ENSSG653927926
BRCAXGP1,ENSSG590076102
MAPKQXB,ENSSG380591587
LINCZPC,ENSSG699616761
CDK4AB,ENSSG933584738
EGFRFS12,ENSSG980417104
GATAJJC2,ENSSG362722353
LINCTCC2,ENSSG945431552
CDK4NB3,ENSSG430045244
SOXXDG2,ENSSG768957585
GATA3D2,ENSSG516229711
CDKPSC,ENSSG604561192
MAPK57E1,ENSSG863470297
HLAWG43,ENSSG567012833
MAPKI63,ENSSG014164168
MAPKPRP2,ENSSG568297150
HBBC6B,ENSSG255815428
TPFJ5C,ENSSG917677418
LINCBQP2,ENSSG985833268
SOXHM2L,ENSSG848394478
AKTG87B,ENSSG879941516
CDK0EP2,ENSSG109236998
CDKW1GA1,ENSSG471001818
MAPK6XY3,ENSSG664595484
STAT3K3,ENSSG012206141
JAKDLXB,ENSSG245816614
MAPKFRP2,ENSSG659959866
HBB1GYB,ENSSG486942003
TPTMP1,ENSSG630715325
LINC4GPP2,ENSSG170011561
SOXR1P3,ENSSG072449213
HBBE0VB,ENSSG774344894
CDKO82,ENSSG946483422
HLAGBRP1,ENSSG062676023
CDKNCBP1,ENSSG787180874
BRCADCM3,ENSSG102074194
BRCAI102,ENSSG762817764
GATAUMA1,ENSSG696779461
TPMQ1,ENSSG719978127
HLA762,ENSSG199506207
JAKX2L,ENSSG724680699
GATAMPXP2,ENSSG360095977
SOX9TUB,ENSSG876140938
EGFRT8SB,ENSSG879825647
LINCJBP1,ENSSG459421928
CDK90B3,ENSSG715869605
HLAYD1,ENSSG114626225
HBB3K3P1,ENSSG364380308
GATAIJCL,ENSSG135726803
FGFR2S6B,ENSSG200748342
TP0B2,ENSSG595267803
SOXKA0B,ENSSG074189220
MYCL5L,ENSSG287747145
MAPKRCCB,ENSSG670012143
BRCAKY4C,ENSSG243642822
FGFRFAC2,ENSSG483809385
EGFR1VNL,ENSSG890003737
SOXH3A1,ENSSG587734660
FGFRNIRP1,ENSSG960009714
HBBKU1,ENSSG913076785
FGFRY8P2,ENSSG092322150
MYCCA3,ENSSG019628343
JAKMOC,ENSSG717632807
HLAUC6P2,ENSSG432419428
HLAO9P1,ENSSG300093547
AKTIN12,ENSSG725262549
MAPKKNA1,ENSSG975215807
MYCA9XC,ENSSG765743765
GATAJU1,ENSSG587597743
HLAQDC,ENSSG010915192
SOXYKA1,ENSSG076234548
STATI8P2,ENSSG422496618
HLAB1IA1,ENSSG756989221
LINCB9X2,ENSSG527236739
JAKMZF1,ENSSG173303945
MYCIE5C,ENSSG253084490
CDK3TB,ENSSG852888231
AKT222,ENSSG223219045
HLAI0A1,ENSSG079314280
SOXVLC,ENSSG237237779
MAPKA5P1,ENSSG244999270
LINC6WSP2,ENSSG421182631
STATSH2,ENSSG155066409
JAKPFC,ENSSG459862874
GATAR62,ENSSG293415955
LINCZKA1,ENSSG638195242
CDK1HA1,ENSSG163603785
GATA8SP1,ENSSG887311687
CDKXNJ2,ENSSG016366043
CDKVU1,ENSSG770807163
HLAQFB,ENSSG111672302
STAT8BB,ENSSG202687052
GATA8XAA1,ENSSG299715258
TP5VP2,ENSSG996580800
LINCOC1,ENSSG103467834
MAPK60UL,ENSSG849672711
MYC3BEP1,ENSSG684567797
MAPK3872,ENSSG542964129
MAPKTK3,ENSSG916883475
TPCF3,ENSSG447157936
LINCFXC,ENSSG704153550
GATAML3,ENSSG134319875
TPNHR3,ENSSG225958395
MAPKI48A1,ENSSG159232755
SOXJYL,ENSSG629899502
SOXN3IB,ENSSG003351788
MYC84P1,ENSSG567122603
TPJEC,ENSSG036909486
SOX95C,ENSSG497703189
LINC0Z1,ENSSG412733486
MYCMJP2,ENSSG411963938
HLAI7YL,ENSSG399230529
LINCEAZA1,ENSSG874357717
MAPKTT6B,ENSSG165063733
BRCASNP1,ENSSG127107110
GATAVD1,ENSSG223939620
STATIE2,ENSSG000326433
GATA2DGL,ENSSG896913615
HLAYPB,ENSSG575507554
HLAPR3L,ENSSG585566389
FGFRL9L,ENSSG397608650
STATMJEP1,ENSSG309809760
MAPKBVP2,ENSSG037316187
JAKLTP2,ENSSG573040210
LINCK6K2,ENSSG631326183
CDKXZ6B,ENSSG955680042
MAPKZ84L,ENSSG173181084
TPZJ2,ENSSG400663434
HBB203,ENSSG347375017
MAPKG12,ENSSG953951270
LINC7ESB,ENSSG820073635
CDKTJX3,ENSSG936724472
EGFRIULA1,ENSSG024632457
HLAAY7B,ENSSG980294057
JAKSQP1,ENSSG248506711
JAKYMBB,ENSSG400202744
FGFRXZ7B,ENSSG628984707
CDKYRC,ENSSG386744664
EGFRPIA1,ENSSG839725498
GATA3PA1,ENSSG269727483
EGFRIWP1,ENSSG371173108
MYCEIAL,ENSSG140362267
MAPKBN6P2,ENSSG911272549
EGFRCCC,ENSSG033293281
MAPKPB2,ENSSG979951489
HLAOJP2,ENSSG892771644
BRCASR3,ENSSG035789051
MYCBGL,ENSSG783020475
MYCLUBA1,ENSSG274677151
HBBB0B,ENSSG588315651
MAPKB8L,ENSSG389680605
JAK63L,ENSSG300174554
BRCAG6Y2,ENSSG389403040
STAT3SA3,ENSSG782708270
EGFRTJL,ENSSG722073465
EGFR0J3,ENSSG071394652
LINCDHL,ENSSG112238767
AKT1EA1,ENSSG183743210
HLAL9NP2,ENSSG230944294
HLA2JGA1,ENSSG188462085
HBBWN1L,ENSSG709484649
BRCA0Z3,ENSSG602021721
AKTMSP2,ENSSG871817777
HBBFFC,ENSSG303125626
TP161,ENSSG743739459
EGFR7PE3,ENSSG608973028
JAK48U3,ENSSG468122870
LINCFITA1,ENSSG436271484
MAPKTS01,ENSSG833627249
LINC987P1,ENSSG977501485
JAKQJ1,ENSSG731015234
SOXU41,ENSSG832735046
LINC8W1,ENSSG512153070
JAKSTL3,ENSSG885110368
MYC2E33,ENSSG643133425
GATA4G3,ENSSG649952415
TPBZHB,ENSSG483875180
SOX1T1P1,ENSSG643050556
SOXAYRL,ENSSG676710888
CDK4K4B,ENSSG647764891
MAPK4JPP2,ENSSG213235557
STATGRPL,ENSSG516083910
HBB7NL,ENSSG777895218
MAPKPGC,ENSSG211876262
MYCIRS2,ENSSG417231961
JAKVF1,ENSSG177247905
HBB0YA1,ENSSG546152252
HBBBBZL,ENSSG898291944
MAPKIN3,ENSSG506210304
CDKBZYA1,ENSSG593291860
CDKBKL,ENSSG883192135
GATALZ2,ENSSG915620664
EGFR2YP1,ENSSG738221061
TPMYL,ENSSG712005461
EGFRWB3,ENSSG657650615
MAPKE4N2,ENSSG766885518
TPHCL,ENSSG515722562
MAPK50QC,ENSSG106577660
HBBDLOC,ENSSG118267217
LINC2XC,ENSSG376404673
HBB0VP1,ENSSG576810874
MYCILX2,ENSSG619796589
SOX0R3,ENSSG190451667
MAPKO26C,ENSSG175265277
LINCO1C,ENSSG579531816
JAK4OA1,ENSSG188478727
SOX15DP1,ENSSG363006888
FGFRSM2,ENSSG723400683
HBB3A3,ENSSG149417098
TP3SYP1,ENSSG968299467
TPFG6L,ENSSG022366957
JAKQRUA1,ENSSG384161371
BRCA0J3P2,ENSSG644696418
LINC406P2,ENSSG966122242
JAK59S3,ENSSG759672431
GATAUI1,ENSSG098145463
TP0ENC,ENSSG096604395
TPSDHL,ENSSG767345055
HBBHGDP2,ENSSG622810108
MAPK9DA1,ENSSG842567249
LINCR73,ENSSG719490773
BRCAPMP2,ENSSG246346759
LINCKW6C,ENSSG824745983
MAPKKEF1,ENSSG200755285
MAPKWCVP2,ENSSG484429737
BRCA7WSP2,ENSSG541607192
CDK2TP1,ENSSG200320241
LINCFMS3,ENSSG971094483
MYC5J2,ENSSG997718913
AKTQCP1,ENSSG379462670
MAPK68B,ENSSG751352733
STATCU5P2,ENSSG112217947
MAPKRHPP1,ENSSG520812452
HLADY0L,ENSSG917342223
LINC7Z2,ENSSG004832654
JAK46P1,ENSSG010135545
MAPK8DY3,ENSSG091798250
HBBSQ8L,ENSSG647105206
AKT8YB,ENSSG419300068
HBBN7C,ENSSG927228848
EGFRNU6C,ENSSG776971448
AKTAZP1,ENSSG418705853
GATAFH1L,ENSSG913777515
GATAA7QL,ENSSG839738454
JAK0TAA1,ENSSG666617682
EGFRN0H1,ENSSG327749760
GATA5BB,ENSSG735333777
HBBTKP1,ENSSG450667718
MYCQJ3,ENSSG809781272
AKTK4A2,ENSSG299358561
EGFRJ9P2,ENSSG141789544
SOXNSE3,ENSSG645200806
BRCAET51,ENSSG421000912
SOXH9P1,ENSSG685868654
GATAOWYC,ENSSG730087449
SOX5K1,ENSSG795162921
FGFRSGHP1,ENSSG606678641
BRCAHN2,ENSSG070774113
JAK32B,ENSSG270989744
TPYFB,ENSSG547340876
JAKYX2,ENSSG756235474
EGFRPWC,ENSSG210665773
LINCDX3,ENSSG753349436
MAPK01P2,ENSSG860420495
EGFRO53P1,ENSSG204473793
CDKUWA1,ENSSG143004020
GATAY2B,ENSSG813715911
MYCU42B,ENSSG002440593
HBBV531,ENSSG255548010
LINCNHP2,ENSSG608745093
MAPKP92,ENSSG485637246
HLAYQC,ENSSG996832272
BRCAVARL,ENSSG099093664
FGFRW64P1,ENSSG653214348
BRCABPTP2,ENSSG039795062
BRCAW5C,ENSSG606221545
JAKKO43,ENSSG169155485
STAT56NL,ENSSG346232615
MYCRSYL,ENSSG327800519
STATLLF2,ENSSG298363769
EGFR2WL,ENSSG072457809
HBBMO2A1,ENSSG720517561
JAKVS1,ENSSG255756066
GATA2C5A1,ENSSG863629563
SOXFNQC,ENSSG280598997
CDKFWB,ENSSG340753298
HLAGWWC,ENSSG965522573
CDKT02,ENSSG848047181
LINCD2C,ENSSG935415504
HBBHBQP2,ENSSG053884638
BRCAS452,ENSSG714575781
MAPKF1L,ENSSG224874250
SOXHYB,ENSSG633407789
BRCADEP2,ENSSG396531315
MAPKQU2,ENSSG936062731
HLA9M1,ENSSG092823838
MYC63SL,ENSSG833963766
AKTX41,ENSSG498929175
BRCAF6L,ENSSG317365121
LINCHEVA1,ENSSG340264803
SOXK4P1,ENSSG405744857
HLA6YL1,ENSSG694882313
MAPKX51,ENSSG805956329
HBBNMJB,ENSSG037454477
BRCAR8A1,ENSSG430322628
MAPK8KL,ENSSG258693961
JAKM71,ENSSG354333928
EGFR2MMP2,ENSSG343294992
CDKXBOP2,ENSSG728075679
HLAQPB,ENSSG718572930
LINCCE8P1,ENSSG014379103
SOX4WXL,ENSSG429413833
BRCA9SUP1,ENSSG739897369
AKT32UB,ENSSG869352922
STAT6931,ENSSG302785745
EGFRVMC,ENSSG452821396
GATAE9PP2,ENSSG403463625
AKT7H2,ENSSG166970460
TPBSZC,ENSSG491058667
CDKPF3,ENSSG094008888
CDK8GE1,ENSSG023424949
HLA5PHP1,ENSSG068990584
HBBVYP1,ENSSG799400468
GATA5TB,ENSSG762413693
AKT3WY2,ENSSG342089377
TPZ642,ENSSG843899696
MAPKTW2L,ENSSG162442343
TPR02,ENSSG836935101
STATIDMC,ENSSG582500244
MYCCDP1,ENSSG637460393
MYC3D9P2,ENSSG284359842
STATKT4B,ENSSG968050286
GATA56LA1,ENSSG231629004
AKT2I2,ENSSG907115266
HLALML,ENSSG867161676
STAT9GL,ENSSG399826294
EGFRKPP2,ENSSG817066164
FGFRKHC,ENSSG769153164
MAPKXHFA1,ENSSG139037414
MYCI0QP2,ENSSG380915163
JAKAU1,ENSSG135324685
BRCA02B,ENSSG040587921
MYCQZL,ENSSG092548940
TPEVQ2,ENSSG233462654
TP5KJL,ENSSG793297197
FGFRZ8FP1,ENSSG954805866
HLA18FL,ENSSG519369742
HBB7NGL,ENSSG552007811
CDKVIP2,ENSSG593269240
HBBSDYP1,ENSSG005261408
SOXS98P1,ENSSG070666357
FGFR3KZP2,ENSSG148898171
HLAER3A1,ENSSG336695325
SOXMIB,ENSSG193546280
MYCMCB,ENSSG950295523
TPDGA1,ENSSG362269377
EGFRMS3,ENSSG914530564
MAPKM9XA1,ENSSG888787547
CDKW2C,ENSSG791002723
AKTHREP2,ENSSG082935612
LINC1MA1,ENSSG295265525
TPW0L,ENSSG569690614
MAPKU7P2,ENSSG601712640
JAKGGHC,ENSSG940456576
CDKBY1,ENSSG550861626
FGFR5QXB,ENSSG366219709
HLA2QIA1,ENSSG486201403
LINCQ4DB,ENSSG441870734
BRCA5OMB,ENSSG703031974
GATAVUL,ENSSG369785424
CDK39B,ENSSG225199312
SOXCFHL,ENSSG156061018
MYC2EKC,ENSSG824477695
AKT9U52,ENSSG055748843
HLAKMC,ENSSG886967586
MYCD8S1,ENSSG747814822
LINCK7P2,ENSSG497344711
EGFRJQ01,ENSSG535406803
LINC9BHP2,ENSSG386277688
HLAX22,ENSSG698157879
JAKJK1,ENSSG971919650
LINCLHB,ENSSG807026072
STATFNP2,ENSSG117176498
HBBRXC,ENSSG990812438
JAK3TA1,ENSSG481686777
CDK8YSA1,ENSSG634806049
FGFRWP2,ENSSG133502237
AKT4HC,ENSSG861555711
EGFRNVL,ENSSG296522591
LINC2FB,ENSSG909560880
HLA9Z03,ENSSG871586465
SOXMR2,ENSSG772692583
GATA25OL,ENSSG773003820
HBB9U1,ENSSG778726197
EGFRDXS3,ENSSG726326814
CDKOF1P1,ENSSG374440949
AKTEUP2,ENSSG223399589
LINCPNJC,ENSSG495806364
HLAJPL,ENSSG043201118
MAPK6G7C,ENSSG342633065
HBBMGG2,ENSSG532963647
BRCA6UP1,ENSSG131506200
SOXLRTC,ENSSG966049543
BRCA9RL,ENSSG799501056
FGFROAO2,ENSSG071957552
GATAMO83,ENSSG374213905
EGFRBWB,ENSSG955769000
AKTGFYA1,ENSSG850973704
EGFRCOL,ENSSG061040150
MAPK7PP2,ENSSG677830453
EGFRE63,ENSSG896336348
HLA5XV3,ENSSG839165232
TPSJP2,ENSSG496134072
STAT3CL,ENSSG645492270
HBBZ0DP2,ENSSG528787706
CDK8483,ENSSG878735190
EGFRIB1,ENSSG431518620
CDKL9P1,ENSSG355575873
HLAQS2,ENSSG670440167
EGFRB4IL,ENSSG649915639
STATAPB,ENSSG122189424
GATA1OP1,ENSSG493389215
FGFR66P2,ENSSG277645859
EGFRRNJP2,ENSSG797724901
SOXX6EP1,ENSSG854597443
CDK56P2,ENSSG783498661
JAKKUP1,ENSSG717353519
FGFRIB1,ENSSG533815096
GATA1EP2,ENSSG335871892
LINCPQ1,ENSSG181112965
BRCA1RP1,ENSSG086317832
MYCHJP2,ENSSG755073705
MYCDGP1,ENSSG669939064
FGFRVF32,ENSSG358460872
SOXPCVP1,ENSSG345712084
EGFRHAL,ENSSG998959825
GATA7XL,ENSSG682061636
JAK6GP1,ENSSG583234786
BRCA9Q9B,ENSSG253092773
LINCTA43,ENSSG958504490
LINC8UA1,ENSSG526532238
HLAZQEL,ENSSG114276644
FGFR0GUL,ENSSG750835185
JAK7TA1,ENSSG873664204
FGFRZHB,ENSSG670825526
MYC5AVB,ENSSG465046901
FGFR5ZGL,ENSSG913320547
MAPK5L2,ENSSG348036312
MYCA5P1,ENSSG365395153
SOXJOMC,ENSSG175296267
BRCARMMC,ENSSG477524731
EGFR06R3,ENSSG841741248
MAPKNFWA1,ENSSG694016325
JAKIACL,ENSSG728206570
EGFR7O6A1,ENSSG986120553
EGFRLC2,ENSSG178245674
GATAGC2,ENSSG204524830
SOXXAC,ENSSG670227902
FGFRJRC2,ENSSG144350347
GATAGRC,ENSSG696729553
STATVZA1,ENSSG099090032
HBB1Q42,ENSSG083094045
BRCA9M2,ENSSG424586516
HLAX0L,ENSSG213798487
MYCO1IP2,ENSSG951258725
EGFRID3,ENSSG454470054
EGFRHQB,ENSSG132205280
HLAS41,ENSSG288458243
LINCKIP1,ENSSG513505874
CDK97IP2,ENSSG821402061
GATANY1P2,ENSSG435167947
HBB6YB,ENSSG623430484
MAPKWEHL,ENSSG749158298
LINCBHX3,ENSSG027279276
HLAMLEP2,ENSSG485946611
HLA3MZP1,ENSSG938161801
HBB612,ENSSG918377521
EGFRBRA1,ENSSG606338239
AKTL3A1,ENSSG292461508
LINCOQW3,ENSSG957506968
BRCASVC,ENSSG191440310
JAKH07L,ENSSG443568607
LINC6J2,ENSSG737590448
EGFRHNB,ENSSG193529143
EGFRZM2,ENSSG252279507
FGFRJ51,ENSSG548735754
HLAAFB,ENSSG208294278
EGFR8NP1,ENSSG684412489
HBBGHB3,ENSSG545590958
JAKVEP1,ENSSG753252393
CDKBBA1,ENSSG849737697
HLA5OTP1,ENSSG870117727
EGFRB8C,ENSSG065779744
MYCDKB,ENSSG915491008
AKT71B3,ENSSG527405003
AKT82A1,ENSSG290847391
JAKOWP1,ENSSG738793200
STATPS21,ENSSG671448184
HBB4RVA1,ENSSG724126245
EGFRH77C,ENSSG582149916
HLAW7LA1,ENSSG124524391
SOXFF1,ENSSG897136682
EGFRNVA1,ENSSG771064527
LINC9T72,ENSSG354934029
EGFRZMP1,ENSSG127776209
SOXQUB,ENSSG917508706
MAPKDMC,ENSSG815828167
STATE7L,ENSSG190169914
CDKQ683,ENSSG406781172
AKTOIA1,ENSSG278101136
LINCPVW3,ENSSG533350768
FGFRTPX2,ENSSG411778797
FGFR83KA1,ENSSG652636908
